datetime,humid_int
2025-11-02 21:58:33.391809+01:00,65.1
2025-11-02 22:03:33.437646+01:00,64.69
2025-11-02 22:08:33.476980+01:00,64.6
2025-11-02 22:13:33.542172+01:00,64.49
2025-11-02 22:23:33.637312+01:00,64.6
2025-11-02 22:28:33.683448+01:00,64.49
2025-11-02 22:33:33.776035+01:00,64.39
2025-11-02 22:43:33.848728+01:00,64.3
2025-11-02 22:48:33.899079+01:00,64.6
2025-11-02 22:53:33.919254+01:00,64.39
2025-11-02 22:58:33.979781+01:00,64.19
2025-11-02 23:00:57.793192+01:00,64.19
2025-11-02 23:03:34.035884+01:00,64.3
2025-11-02 23:08:34.049083+01:00,64.19
2025-11-02 23:13:34.084248+01:00,63.89
2025-11-02 23:18:34.130065+01:00,63.99
2025-11-02 23:23:34.186548+01:00,63.89
2025-11-02 23:33:34.228563+01:00,63.69
2025-11-02 23:38:34.265787+01:00,63.79
2025-11-02 23:48:34.348686+01:00,63.69
2025-11-02 23:58:34.453068+01:00,63.99
2025-11-03 00:03:34.522880+01:00,63.59
2025-11-03 00:08:34.565938+01:00,64.1
2025-11-03 00:13:34.617668+01:00,63.89
2025-11-03 00:18:34.673551+01:00,63.59
2025-11-03 00:23:34.708394+01:00,63.49
2025-11-03 00:28:34.751079+01:00,63.99
2025-11-03 00:38:34.837748+01:00,63.89
2025-11-03 00:48:34.938078+01:00,64.3
2025-11-03 00:53:34.993047+01:00,64.6
2025-11-03 00:58:35.053972+01:00,64.49
